date,open,high,low,close,volume,MA20,MA60,MA200,RSI,MACD,SIGNAL,HIST,BB_UPPER,BB_LOWER,VOL_MA20
2021-07-02 00:00:00+00:00,17.781,18.262,16.939,18.213,1673825.913,,,,,0.0,0.0,0.0,,,
2021-07-03 00:00:00+00:00,18.216,19.559,17.789,19.474,1969946.1,,,,100.0,0.10059259259259079,0.02011851851851816,0.08047407407407263,,,
2021-07-04 00:00:00+00:00,19.474,21.498,18.931,20.757,3396421.138,,,,100.0,0.28060567690197047,0.07221595019520863,0.20838972670676184,,,
2021-07-05 00:00:00+00:00,20.751,20.906,19.068,20.063,3729063.072,,,,95.94328278442111,0.36308196031356843,0.1303891522188806,0.23269280809468784,,,
2021-07-06 00:00:00+00:00,20.062,23.235,20.03,22.376,5911864.441,,,,96.45888586727969,0.6080752654330439,0.22592637486171327,0.3821488905713306,,,
2021-07-07 00:00:00+00:00,22.373,23.456,21.65,22.253,3088190.073,,,,95.76186221519707,0.7832799886413753,0.3373970976176457,0.4458828910237296,,,
2021-07-08 00:00:00+00:00,22.254,22.311,19.908,20.353,3124268.554,,,,85.48567955764025,0.7600554271819,0.4219287635304966,0.3381266636514034,,,
2021-07-09 00:00:00+00:00,20.342,21.686,19.78,20.986,2534220.366,,,,86.02378048189644,0.7836936718825207,0.49428174520090146,0.28941192668161925,,,
2021-07-10 00:00:00+00:00,20.978,21.515,19.95,20.244,1405443.519,,,,82.1778055481586,0.734091798962691,0.5422437559532594,0.1918480430094316,,,
2021-07-11 00:00:00+00:00,20.245,20.947,19.98,20.7,1315491.272,,,,82.68999512446257,0.7232402825843316,0.5784430612794739,0.14479722130485773,,,
2021-07-12 00:00:00+00:00,20.7,21.45,19.205,19.528,1844838.187,,,,76.59702676946628,0.6130034502926307,0.5853551390821052,0.027648311210525467,,,
2021-07-13 00:00:00+00:00,19.531,19.738,18.172,18.47,2357239.528,,,,71.47685940026562,0.4352509070408175,0.5553342926738477,-0.12008338563303023,,,
2021-07-14 00:00:00+00:00,18.461,18.542,16.721,17.885,4782786.984,,,,68.74070192071561,0.24435930298836084,0.4931392947367504,-0.24877999174838955,,,
2021-07-15 00:00:00+00:00,17.889,18.389,16.797,17.068,3278504.789,,,,64.99847866536928,0.026841843369044938,0.3998798044632093,-0.37303796109416437,,,
2021-07-16 00:00:00+00:00,17.07,17.6,15.918,16.337,2512504.072,,,,61.758852112116855,-0.20219709899217264,0.27946442377213293,-0.48166152276430557,,,
2021-07-17 00:00:00+00:00,16.353,16.744,15.928,16.098,2244463.838,,,,60.69372664236311,-0.39840485042626383,0.14389056893245358,-0.5422954193587174,,,
2021-07-18 00:00:00+00:00,16.112,17.168,16.024,16.305,2646507.712,,,,61.31601247963947,-0.5310758254766057,0.008897290050641729,-0.5399731155272475,,,
2021-07-19 00:00:00+00:00,16.311,16.791,15.398,15.742,3004534.037,,,,58.598704917814196,-0.6738798563510713,-0.12765813922970087,-0.5462217171213704,,,
2021-07-20 00:00:00+00:00,15.735,15.97,14.394,14.554,3276914.078,,,,53.237355676643915,-0.8728530445706575,-0.27669712029789223,-0.5961559242727652,,,
2021-07-21 00:00:00+00:00,14.569,16.876,14.013,16.727,3689271.238,18.70665,,,60.37818169111609,-0.8454519465139718,-0.3904480855411082,-0.4550038609728636,23.165157475602122,14.248142524397878,2889314.94555
2021-07-22 00:00:00+00:00,16.727,17.617,16.066,17.579,2957017.843,18.67495,,,62.77818317102162,-0.7463832577628473,-0.4616351199854561,-0.2847481377773912,23.156004584581623,14.193895415418373,2953474.54205
2021-07-23 00:00:00+00:00,17.572,18.692,16.933,18.603,2570278.497,18.6314,,,65.48425548676542,-0.5785729374277722,-0.4850226834739193,-0.09355025395385286,23.09745004002418,14.165349959975817,2983491.1619
2021-07-24 00:00:00+00:00,18.6,18.941,18.031,18.239,2296503.764,18.5055,,,63.7111149983067,-0.46954122847661495,-0.48192639247445845,0.012385163997843507,22.865472499913274,14.145527500086727,2928495.2932
2021-07-25 00:00:00+00:00,18.243,18.446,17.242,18.285,1820324.297,18.4166,,,63.84435159730087,-0.3750971120222708,-0.46056053638402095,0.08546342436175014,22.718031175783242,14.115168824216756,2833058.35445
2021-07-26 00:00:00+00:00,18.273,20.319,18.174,18.527,4348247.683,18.22415,,,64.581113291398,-0.2775229796204641,-0.4239530250313096,0.14643004541084548,22.125589492033683,14.32271050796632,2754877.51655
2021-07-27 00:00:00+00:00,18.525,19.245,17.67,18.887,2480974.86,18.05585,,,65.70082538962669,-0.1691954060336336,-0.37300150123177445,0.20380609519814086,21.51265171690539,14.599048283094612,2724516.7559
2021-07-28 00:00:00+00:00,18.89,19.467,18.52,19.065,2170430.677,17.99145,,,66.26864120593808,-0.06819579247091667,-0.3120403594796029,0.24384456700868623,21.320291508693384,14.662608491306617,2676824.8620499996
2021-07-29 00:00:00+00:00,19.061,19.808,18.571,19.58,1868109.678,17.92115,,,67.92321651509019,0.0527947400066644,-0.23907333958234944,0.29186807958901384,21.0472737515492,14.795026248450803,2643519.3276500003
2021-07-30 00:00:00+00:00,19.576,21.064,19.34,20.917,3593897.692,17.9548,,,71.79168222832206,0.2536415134291943,-0.1405303689800407,0.39417188240923495,21.19270324747359,14.716896752526406,2752942.0363
2021-07-31 00:00:00+00:00,20.919,21.954,20.672,21.767,2671808.162,18.00815,,,73.9431829899807,0.47591586282372234,-0.017241122619288105,0.49315698544301045,21.453724220648866,14.562575779351135,2820757.8808
2021-08-01 00:00:00+00:00,21.764,23.22,21.546,21.979,3359665.109,18.1307,,,74.46627739080782,0.661550571177564,0.11851721614008233,0.5430333550374816,21.939039380885063,14.322360619114939,2896499.2269
2021-08-02 00:00:00+00:00,21.976,23.099,21.391,22.382,2704014.132,18.326299999999996,,,75.47421910934875,0.8315999800453646,0.2611337689211388,0.5704662111242258,22.562111237531717,14.090488762468274,2913837.9571
2021-08-03 00:00:00+00:00,22.382,22.74,20.624,21.326,3057063.711,18.49835,,,67.90945977380011,0.8711133347988209,0.38312968209667525,0.48798365270214566,22.923774602227454,14.072925397772543,2827551.79345
2021-08-04 00:00:00+00:00,21.339,23.731,20.767,23.536,2980641.044,18.82175,,,73.82279834108766,1.0684401701777553,0.5201917797128913,0.548248390464864,23.703597595941524,13.93990240405848,2812658.6062000003
2021-08-05 00:00:00+00:00,23.53,25.579,22.057,25.44,3892635.146,19.2769,,,77.64482073587102,1.3627510506577991,0.6887036339018728,0.6740474167559263,24.802227136016477,13.751572863983528,2881665.1599
2021-08-06 00:00:00+00:00,25.431,27.005,24.536,26.178,2830769.772,19.7809,,,78.92901004473211,1.6366783666959215,0.8782985804606827,0.7583797862352388,25.865070540016113,13.696729459983885,2910980.4566
2021-08-07 00:00:00+00:00,26.178,29.0,25.8,28.3,4007794.406,20.38065,,,82.11107373713337,2.0019185332021934,1.103022571008985,0.8988959621932084,27.2855010273575,13.475798972642497,2979044.7913
2021-08-08 00:00:00+00:00,28.302,28.703,25.949,26.722,2475928.856,20.92965,,,73.2519745023898,2.1393811305139145,1.3102942829099709,0.8290868476039437,28.01558627617409,13.843713723825909,2952614.53225
2021-08-09 00:00:00+00:00,26.697,28.78,25.378,28.352,2965035.961,21.61955,,,76.1182579000547,2.3527278249260775,1.5187809913131922,0.8339468336128852,28.77462639302334,14.464473606976659,2937020.6264
2021-08-10 00:00:00+00:00,28.351,30.212,28.165,28.755,3851371.432,22.220950000000002,,,76.78074556324587,2.5252162285261903,1.7200680387557918,0.8051481897703985,29.64684459863254,14.795055401367465,2945125.6361000002
2021-08-11 00:00:00+00:00,28.756,30.426,28.725,28.95,2863582.29,22.7895,,,77.11160338802598,2.6471348783151534,1.9054814066676644,0.741653471647489,30.444393663533145,15.134606336466856,2940453.85845
2021-08-12 00:00:00+00:00,28.938,29.898,26.861,28.087,2795747.688,23.2637,,,72.20774637968537,2.6436451038955084,2.0531141461132334,0.590530957782275,30.997087306995546,15.530312693004452,2951727.318
2021-08-13 00:00:00+00:00,28.092,30.617,27.845,30.507,2444678.043,23.8771,,,76.68526846939244,2.803832373465351,2.203257791583657,0.6005745818816939,31.861071315078718,15.893128684921278,2959136.0319499997
2021-08-14 00:00:00+00:00,30.514,30.65,28.676,30.11,2362628.663,24.46835,,,74.56301497442891,2.8657131986444,2.3357488729958056,0.5299643256485944,32.459656758597106,16.477043241402896,2986251.25025
2021-08-15 00:00:00+00:00,30.113,30.456,28.28,30.239,2278033.949,25.05395,,,74.80699216372523,2.89182822465483,2.4469647433276105,0.44486348132721965,32.93363442198035,17.17426557801965,2882740.56355
2021-08-16 00:00:00+00:00,30.239,31.257,28.992,29.072,2815461.956,25.563200000000002,,,68.41413152936667,2.7862393906213505,2.5148196727863588,0.27141971783499175,33.091465075035536,18.03493492496447,2899464.9183500004
2021-08-17 00:00:00+00:00,29.072,30.809,25.882,26.416,3570773.107,25.93075,,,56.56598772289461,2.4598864364284907,2.503833025514785,-0.04394658908629445,32.84700158232403,19.014498417675966,2969482.0398500003
2021-08-18 00:00:00+00:00,26.404,27.35,25.37,26.313,3781661.929,26.2674,,,56.15980269677059,2.1679473818736454,2.436655896786557,-0.2687085149129116,32.53988124429238,19.994918755707616,3065159.6524
2021-08-19 00:00:00+00:00,26.319,27.99,25.306,27.962,2838095.207,26.61965,,,60.989482709815576,2.0460584088534866,2.358536399199943,-0.3124779903464563,32.42453402209723,20.814765977902773,3027369.5281500006
2021-08-20 00:00:00+00:00,27.959,29.233,27.514,28.886,2616101.383,26.975600000000004,,,63.42119069646209,2.000953846984661,2.2870198887568867,-0.2860660417722256,32.407680905141206,21.5435190948588,3024584.1892
2021-08-21 00:00:00+00:00,28.887,29.724,28.175,28.237,2358606.712,27.2885,,,60.56549208068332,1.8910405424209422,2.207824019489698,-0.31678347706875565,32.23227396327943,22.344726036720566,2974531.26935
2021-08-22 00:00:00+00:00,28.229,29.2,27.113,28.4,1948915.56,27.5894,,,61.03997954901608,1.7963786594445672,2.1255349474806717,-0.3291562880361045,32.0065343380069,23.1722656619931,2936776.34075
2021-08-23 00:00:00+00:00,28.4,29.627,28.363,28.8,2289290.628,27.963100000000004,,,62.24066628638277,1.733650646748611,2.0471580873342594,-0.3135074405856484,31.339421009619738,24.58677899038027,2898387.6865999997
2021-08-24 00:00:00+00:00,28.79,29.236,26.5,26.609,2151595.884,28.116749999999996,,,52.66629296128593,1.489967438548092,1.935719957577026,-0.445752519028934,30.90098863021825,25.33251136978174,2856935.4285999998
2021-08-25 00:00:00+00:00,26.614,27.455,25.68,27.064,1871023.847,28.197950000000002,,,54.24053240491115,1.3183641564702135,1.8122487973556636,-0.49388464088545003,30.750256680240373,25.645643319759632,2755854.86365
2021-08-26 00:00:00+00:00,27.052,27.669,25.02,25.51,1862336.279,28.164550000000002,,,48.32860816136149,1.0449272356801913,1.6587844850205693,-0.613857249340378,30.836400031345253,25.49269996865475,2707433.1890000002
2021-08-27 00:00:00+00:00,25.52,27.478,25.02,27.41,1901520.921,28.12005,,,54.81347588317826,0.9703549788141608,1.5210985837792876,-0.5507436049651269,30.810972033430104,25.429127966569894,2602119.5147499996
2021-08-28 00:00:00+00:00,27.43,27.6,26.62,26.81,1118897.776,28.124449999999996,,,52.56975293149031,0.8530079971805016,1.3874804664595306,-0.534472469279029,30.806486798778046,25.442413201221946,2534267.9607499996
2021-08-29 00:00:00+00:00,26.84,27.67,26.15,26.78,1549825.926,28.04585,,,52.45413736151359,0.7489554275566306,1.2597754586789505,-0.5108200311223199,30.788068610906073,25.30363138909393,2463507.459
2021-08-30 00:00:00+00:00,26.8,28.22,25.55,26.84,2436669.417,27.9501,22.959233333333334,,52.678295980618,0.6636839792466844,1.1405571627924973,-0.4768731835458129,30.720177031419816,25.180022968580182,2392772.35825
2021-08-31 00:00:00+00:00,26.84,29.79,26.15,29.38,4325565.565,27.971599999999995,23.14535,,61.050054855065696,0.791933596904169,1.0708324496148318,-0.27889885271066284,30.778812239927646,25.164387760072344,2465871.522
2021-09-01 00:00:00+00:00,29.37,31.385,28.69,31.35,4806428.845,28.134749999999997,23.343283333333336,,66.06454926153143,1.0405401794346325,1.064773995578792,-0.024233816144159537,31.305557901781437,24.963942098218556,2566405.57985
2021-09-02 00:00:00+00:00,31.33,31.41,29.48,29.93,2046183.925,28.105900000000002,23.496166666666667,,60.0621110892674,1.1101830554407286,1.0738558075511795,0.03632724788954911,31.199403508968373,25.01239649103163,2546480.87395
