date,open,high,low,close,volume,MA20,MA60,MA200,RSI,MACD,SIGNAL,HIST,BB_UPPER,BB_LOWER,VOL_MA20
2021-07-03 00:00:00+00:00,1.3947,1.4444,1.3579,1.4045,197443853.76,,,,,0.0,0.0,0.0,,,
2021-07-04 00:00:00+00:00,1.4045,1.4955,1.3815,1.4615,185325977.32,,,,100.0,0.004547008547008513,0.0009094017094017026,0.0036376068376068106,,,
2021-07-05 00:00:00+00:00,1.4615,1.4616,1.3764,1.4039,210256310.91,,,,92.78737791134483,0.003462790074755695,0.0014200793824725012,0.002042710692283194,,,
2021-07-06 00:00:00+00:00,1.4039,1.4578,1.3888,1.4157,173402604.28,,,,92.90035081065705,0.003515179703905247,0.0018390994467590506,0.0016760802571461962,,,
2021-07-07 00:00:00+00:00,1.4156,1.4416,1.4,1.404,125167776.95,,,,91.37213943338864,0.002582833348351299,0.0019878462270775006,0.0005949871212737982,,,
2021-07-08 00:00:00+00:00,1.404,1.4065,1.3194,1.327,175680408.72,,,,81.83152655150425,-0.004319521583759256,0.0007263726649101494,-0.005045894248669405,,,
2021-07-09 00:00:00+00:00,1.3268,1.3746,1.2859,1.3504,160293985.2,,,,82.43186740290516,-0.007811457538162037,-0.000981193375704288,-0.006830264162457749,,,
2021-07-10 00:00:00+00:00,1.3504,1.366,1.3158,1.3356,93476664.31,,,,80.61744242562838,-0.011638912117387434,-0.0031127371240409173,-0.008526174993346517,,,
2021-07-11 00:00:00+00:00,1.3356,1.3669,1.3231,1.3485,71704260.26,,,,81.00980358774314,-0.013475933088377356,-0.005185376316908206,-0.00829055677146915,,,
2021-07-12 00:00:00+00:00,1.3485,1.3736,1.2916,1.3126,112067630.51,,,,76.37616457701492,-0.017625440309655627,-0.0076733891154576895,-0.009952051194197937,,,
2021-07-13 00:00:00+00:00,1.3126,1.3216,1.25,1.265,125015668.98,,,,70.60925141266387,-0.024472770009407396,-0.011033265294247632,-0.013439504715159764,,,
2021-07-14 00:00:00+00:00,1.2649,1.2894,1.198,1.2635,165466902.33,,,,70.42878153197356,-0.029678253164376667,-0.014762262868273441,-0.014915990296103226,,,
2021-07-15 00:00:00+00:00,1.2634,1.29,1.205,1.2258,133685795.15,,,,65.87179841934017,-0.036425816853718596,-0.019094973665362475,-0.01733084318835612,,,
2021-07-16 00:00:00+00:00,1.2258,1.245,1.1655,1.1708,159173625.74,,,,59.79343363038789,-0.04568472496526854,-0.024412923925343687,-0.021271801039924855,,,
2021-07-17 00:00:00+00:00,1.1705,1.1948,1.1497,1.1721,124485807.1,,,,59.88765093634551,-0.052314527902064034,-0.02999324472068776,-0.022321283181376272,,,
2021-07-18 00:00:00+00:00,1.1721,1.2186,1.1666,1.1813,108584207.61,,,,60.591457364019924,-0.05617873786220784,-0.03523034334899178,-0.020948394513216062,,,
2021-07-19 00:00:00+00:00,1.1814,1.1921,1.1156,1.1225,138646747.17,,,,54.06247844099589,-0.06325663754195365,-0.040835602187584155,-0.022421035354369498,,,
2021-07-20 00:00:00+00:00,1.1226,1.1362,1.0202,1.0539,283618751.18,,,,47.616056005152245,-0.07355349184896887,-0.0473791801198611,-0.026174311729107766,,,
2021-07-21 00:00:00+00:00,1.0541,1.2222,1.0366,1.1711,287296624.78,,,,57.040757504900945,-0.07143332366387845,-0.05219000882866458,-0.019243314835213868,,,
2021-07-22 00:00:00+00:00,1.1711,1.2081,1.1492,1.1856,158912321.76,1.278765,,,58.04644545649654,-0.0678014731067409,-0.05531230168427985,-0.012489171422461046,1.5010292056202479,1.056500794379752,159485296.201
2021-07-23 00:00:00+00:00,1.1857,1.2089,1.1465,1.2077,131335875.06,1.268925,,,59.5988651782904,-0.06242037682286683,-0.05673391671199725,-0.005686460110869582,1.4854019352610108,1.0524480647389893,156179897.266
