date,open,high,low,close,volume,MA20,MA60,MA200,RSI,MACD,SIGNAL,HIST,BB_UPPER,BB_LOWER,VOL_MA20
2021-06-19 00:00:00+00:00,35820.48,36457.0,34803.52,35483.72,68712.449461,,,,,0.0,0.0,0.0,,,
2021-06-20 00:00:00+00:00,35483.72,36137.72,33336.0,35600.16,89878.17085,,,,100.0,9.288660968661134,1.8577321937322269,7.430928774928907,,,
2021-06-21 00:00:00+00:00,35600.17,35750.0,31251.23,31608.93,168778.873159,,,,27.497434127467486,-301.9284697364419,-58.899508192302605,-243.0289615441393,,,
2021-06-22 00:00:00+00:00,31614.12,33298.78,28805.0,32509.56,204208.179762,,,,38.358042117221245,-470.47364655968704,-141.2143358657795,-329.25931069390754,,,
2021-06-23 00:00:00+00:00,32509.56,34881.0,31683.0,33678.07,126966.100563,,,,49.02679001589682,-503.9487150501518,-213.76121170265395,-290.18750334749785,,,
2021-06-24 00:00:00+00:00,33675.07,35298.0,32286.57,34663.09,86625.80426,,,,55.948246977304386,-445.85552124580863,-260.1800736112849,-185.67544763452372,,,
2021-06-25 00:00:00+00:00,34663.08,35500.0,31275.0,31584.45,116061.130356,,,,38.39856984582001,-640.849451783768,-336.31394924578154,-304.5355025379865,,,
2021-06-26 00:00:00+00:00,31576.09,32730.0,30151.0,32283.65,107820.375287,,,,42.78789515028972,-730.5427084527328,-415.1597010871718,-315.38300736556096,,,
2021-06-27 00:00:00+00:00,32283.65,34749.0,31973.45,34700.34,96613.244211,,,,54.78101104175153,-599.7055424987557,-452.0688693694886,-147.63667312926708,,,
2021-06-28 00:00:00+00:00,34702.49,35297.71,33862.72,34494.89,82222.267819,,,,53.74946612486574,-506.7527139878148,-463.0056382931539,-43.74707569466091,,,
2021-06-29 00:00:00+00:00,34494.89,36600.0,34225.43,35911.73,90788.79622,,,,59.423959718643886,-315.127190636078,-433.42994876173873,118.30275812566072,,,
2021-06-30 00:00:00+00:00,35911.72,36100.0,34017.55,35045.0,77152.197634,,,,54.980069255986415,-230.54289523929037,-392.8525380572491,162.30964281795872,,,
2021-07-01 00:00:00+00:00,35045.0,35057.57,32711.0,33504.69,71708.266112,,,,48.096353929530125,-284.5196108658565,-371.18595261897065,86.66634175311412,,,
2021-07-02 00:00:00+00:00,33502.33,33977.04,32699.0,33786.55,56172.181378,,,,49.34615258517465,-301.08211329845653,-357.1651847548678,56.08307145641129,,,
2021-07-03 00:00:00+00:00,33786.54,34945.61,33316.73,34669.13,43044.578641,,,,53.15027553519011,-240.22205550863146,-333.7765589056206,93.55450339698916,,,
2021-07-04 00:00:00+00:00,34669.12,35967.85,34357.15,35286.51,43703.475789,,,,55.65887854015205,-140.5524141575297,-295.1317299560024,154.5793157984727,,,
2021-07-05 00:00:00+00:00,35288.13,35293.78,33125.55,33690.14,64123.874245,,,,48.43674474402267,-188.20768188350485,-273.7469203415029,85.53923845799807,,,
2021-07-06 00:00:00+00:00,33690.15,35118.88,33532.0,34220.01,58210.596349,,,,50.72235149868109,-181.13078130546637,-255.22369253429562,74.09291122882925,,,
2021-07-07 00:00:00+00:00,34220.02,35059.09,33777.77,33862.12,53807.521675,,,,49.13802814468007,-202.07166226221307,-244.5932864798791,42.521624217666044,,,
2021-07-08 00:00:00+00:00,33862.11,33929.64,32077.0,32875.71,70136.48032,33972.9225,,,44.96886441066358,-294.86350161849987,-254.64732950760327,-40.21617211089659,36475.45273777036,31470.392262229638,88836.72820455
2021-07-09 00:00:00+00:00,32875.71,34100.0,32261.07,33815.81,47153.939899,33889.527,,,49.377237450845485,-289.20966063987726,-261.55979573405807,-27.649864905819186,36294.37073787654,31484.683262123464,87758.80272645
2021-07-10 00:00:00+00:00,33815.81,34262.0,33004.78,33502.87,34761.175468,33784.6625,,,47.99884662574978,-306.44805120489036,-270.5374468282246,-35.91060437666579,36061.48810270983,31507.836897290166,85002.95295735
2021-07-11 00:00:00+00:00,33502.87,34666.0,33306.47,34258.99,31572.647448,33917.165499999996,,,51.52028410445929,-256.1443623176019,-267.65882992610005,11.514467608498137,35969.4670320023,31864.863967997695,78142.64167180001
2021-07-12 00:00:00+00:00,34259.0,34678.43,32658.34,33086.63,48181.403762,33946.019,,,46.28649464804604,-307.3352116245078,-275.5941062657816,-31.7411053587262,35933.55482987477,31958.48317012523,70341.3028718
2021-07-13 00:00:00+00:00,33086.94,33340.0,32202.25,32729.77,41126.361008,33898.60400000001,,,44.79477596237887,-372.40707120542356,-294.95669925371,-77.45037195171358,35953.54899654273,31843.65900345728,66049.31589405
2021-07-14 00:00:00+00:00,32729.12,33114.03,31550.0,32820.02,46777.823484,33806.4505,,,45.275118984823884,-411.9459119459643,-318.3545417921609,-93.59137015380344,35881.20609735092,31731.694902649073,64056.916855250005
2021-07-15 00:00:00+00:00,32820.03,33185.25,31133.0,31880.0,51639.576353,33821.228,,,41.24923061307094,-513.2164462931614,-357.326922692361,-155.88952360080043,35835.80546242333,31806.65053757668,60835.83915510001
2021-07-16 00:00:00+00:00,31874.49,32249.18,31020.0,31383.87,48499.864154,33776.239,,,39.26474485498432,-626.2881590005782,-411.11916995400446,-215.1689890465737,35959.29646475809,31593.181535241914,57869.81359845
2021-07-17 00:00:00+00:00,31383.86,31955.92,31164.31,31520.07,34012.242132,33617.2255,,,40.11648229913666,-696.8749634408596,-468.2703286513755,-228.60463478948407,35964.96183557497,31269.489164425027,54739.7634945
2021-07-18 00:00:00+00:00,31520.07,32435.0,31108.97,31778.56,35923.716186,33481.409,,,41.78507576583626,-723.61613542751,-519.3394900066024,-204.27664542090758,35922.75301180088,31040.064988199123,52424.83591285
2021-07-19 00:00:00+00:00,31778.57,31899.0,30407.44,30839.65,47340.468499,33227.80500000001,,,37.67831325542313,-811.2196617939408,-577.7155243640701,-233.50413742987064,35660.372926883036,30795.23707311698,50252.419526800004
2021-07-20 00:00:00+00:00,30839.65,31063.07,29278.0,29790.35,61034.049017,32965.0725,,,33.69286866478991,-954.3150780434953,-653.0354350999552,-301.2796429435401,35675.06384583027,30255.08115416973,49446.51209595
2021-07-21 00:00:00+00:00,29790.34,32858.0,29482.61,32144.51,82796.265128,32897.063500000004,,,47.18952980000177,-867.7552465804001,-695.9793973960442,-171.77584918435593,35617.72138958682,30176.405610413192,50000.91204675
2021-07-22 00:00:00+00:00,32144.51,32591.35,31708.0,32287.83,46148.092433,32822.1275,,,47.885009209523844,-778.6158316554138,-712.5066842479182,-66.10914740749558,35523.1483404518,30121.1066595482,49499.707599500005
2021-07-23 00:00:00+00:00,32287.58,33650.0,31924.32,33634.09,50112.863626,32770.3755,,,54.01160616179495,-592.5101837038674,-688.5073841391081,95.99720043524076,35365.44264283445,30175.308357165555,49853.12184875
2021-07-24 00:00:00+00:00,33634.1,34500.0,33401.14,34258.14,47977.550138,32718.957000000002,,,56.560859504043286,-390.16689617824886,-628.8392865469364,238.6723903686875,35148.01033501015,30289.90366498985,50066.8255662
