date,open,high,low,close,volume,MA20,MA60,MA200,RSI,MACD,SIGNAL,HIST,BB_UPPER,BB_LOWER,VOL_MA20
2021-07-02 00:00:00+00:00,18.184,18.523,17.256,18.274,5454370.72,,,,,0.0,0.0,0.0,,,
2021-07-03 00:00:00+00:00,18.277,18.894,17.864,18.543,3457947.186,,,,100.0,0.021458689458690117,0.004291737891738023,0.017166951566952093,,,
2021-07-04 00:00:00+00:00,18.543,19.925,18.002,19.242,4719545.203,,,,100.0,0.09378719328576679,0.02219082897054378,0.07159636431522301,,,
2021-07-05 00:00:00+00:00,19.238,19.242,17.767,18.362,5293286.65,,,,81.5756415624812,0.07918659436640496,0.03358998204971601,0.04559661231668895,,,
2021-07-06 00:00:00+00:00,18.364,20.271,18.317,20.073,8365971.342,,,,86.70474166555977,0.2033349958470616,0.06753898480918513,0.13579601103787647,,,
2021-07-07 00:00:00+00:00,20.073,21.274,19.62,19.788,7382310.549,,,,82.58084605859491,0.2755500112994582,0.10914119010723976,0.16640882119221845,,,
2021-07-08 00:00:00+00:00,19.786,19.873,18.138,18.353,7810651.198,,,,65.64960924233037,0.21451562156786963,0.13021607639936575,0.08429954516850388,,,
2021-07-09 00:00:00+00:00,18.365,18.877,17.617,18.656,5274715.584,,,,67.17973407212436,0.18842297295687516,0.14185745571086764,0.04656551724600752,,,
2021-07-10 00:00:00+00:00,18.656,18.988,17.734,18.204,4080693.184,,,,62.693343277983416,0.12977576423935133,0.1394411174165644,-0.009665353177213065,,,
2021-07-11 00:00:00+00:00,18.209,18.581,17.861,18.383,2750998.477,,,,63.726456877749236,0.09662737263172261,0.13087836845959605,-0.03425099582787344,,,
2021-07-12 00:00:00+00:00,18.382,18.609,17.0,17.518,3787713.432,,,,55.699340484143846,0.0005523949034476061,0.10481317374836638,-0.10426077884491877,,,
2021-07-13 00:00:00+00:00,17.514,17.766,16.663,16.87,3654707.118,,,,50.56125619273102,-0.1264186263355498,0.058566813731583144,-0.18498544006713294,,,
2021-07-14 00:00:00+00:00,16.873,17.419,16.014,16.936,5451319.438,,,,51.05647827351276,-0.21919172130815312,0.003015106723635891,-0.222206828031789,,,
2021-07-15 00:00:00+00:00,16.936,17.238,15.517,15.764,6244804.485,,,,42.84849432360791,-0.38287216071622154,-0.0741623467643356,-0.30870981395188596,,,
2021-07-16 00:00:00+00:00,15.764,16.33,15.125,15.234,5213696.453,,,,39.73736775093374,-0.549027807993582,-0.16913543901018488,-0.37989236898339707,,,
