entry_date,exit_date,entry_price,exit_price,entry_trigger_price,exit_trigger_price,gross_return_pct,return_pct,cost_pct,hold_days,exit_reason,profit
2025-03-26,2025-03-28,0.74507235,0.69966799,0.7447,0.700018,-6.0,-6.282,0.282,2,stop_loss,False
2025-05-12,2025-05-15,0.8058027,0.75669746,0.8054,0.757076,-6.0,-6.282,0.282,3,stop_loss,False
2025-06-11,2025-06-12,0.71705835,0.67336115,0.7167,0.673698,-6.0,-6.282,0.282,1,stop_loss,False
2025-07-22,2025-07-23,0.8894445,0.83524217,0.889,0.83566,-6.0,-6.282,0.282,1,stop_loss,False
2025-08-09,2025-08-14,0.7915956,0.94896528,0.7912,0.94944,20.0,19.641,0.359,5,take_profit,True
2025-08-20,2025-09-01,0.8468232,0.79521819,0.8464,0.795616,-6.0,-6.282,0.282,12,stop_loss,False
2025-09-05,2025-09-25,0.80970465,0.76036163,0.8093,0.760742,-6.0,-6.282,0.282,20,stop_loss,False
2025-09-26,2025-10-05,0.76408185,0.83908025,0.7637,0.8395,9.925,9.596,0.329,9,signal_exit,True
2025-10-07,2025-10-07,0.8720358,0.81889435,0.8716,0.819304,-6.0,-6.282,0.282,0,stop_loss,False
2026-06-08,2026-06-18,0.16538265,0.16681655,0.1653,0.1669,0.968,0.665,0.302,10,signal_exit,True
