entry_date,exit_date,entry_price,exit_price,entry_trigger_price,exit_trigger_price,gross_return_pct,return_pct,cost_pct,hold_days,exit_reason,profit
2024-10-28,2024-11-11,68055.7008,81585.215,68021.69,81626.028,20.0,19.641,0.359,14,take_profit,True
2024-12-05,2024-12-20,98636.6137,92625.7448,98587.32,92672.0808,-6.0,-6.282,0.282,15,stop_loss,False
2025-01-01,2025-01-11,93622.788,94678.737,93576.0,94726.1,1.229,0.926,0.303,10,signal_exit,True
2025-01-14,2025-02-23,94583.3781,96502.7345,94536.11,96551.01,2.131,1.825,0.306,40,signal_exit,True
2025-02-26,2025-02-27,88724.7302,83317.8868,88680.39,83359.5666,-6.0,-6.282,0.282,1,stop_loss,False
2025-03-05,2025-03-08,87325.621,86758.3391,87281.98,86801.74,-0.55,-0.848,0.298,3,signal_exit,False
2025-03-20,2025-03-29,86889.353,84382.1678,86845.93,84424.38,-2.788,-3.08,0.291,9,signal_exit,False
2025-04-12,2025-04-15,83465.5419,84549.2842,83423.83,84591.58,1.4,1.096,0.304,3,signal_exit,True
2025-04-26,2025-05-02,94685.9993,96441.6551,94638.68,96489.9,1.956,1.651,0.305,6,signal_exit,True
2025-05-07,2025-07-10,96882.437,116142.7236,96834.02,116200.824,20.0,19.641,0.359,64,take_profit,True
2025-07-23,2025-08-01,120014.4072,112700.7856,119954.43,112757.1642,-6.0,-6.282,0.282,9,stop_loss,False
2025-08-02,2025-09-23,113354.569,112594.6645,113297.92,112650.99,-0.571,-0.869,0.298,52,signal_exit,False
2025-09-30,2025-10-10,114369.126,107399.5252,114311.97,107453.2518,-6.0,-6.282,0.282,10,stop_loss,False
2025-10-20,2025-10-30,108697.0914,109966.2894,108642.77,110021.3,1.269,0.966,0.303,10,signal_exit,True
2025-11-03,2025-11-04,110595.9603,103856.2945,110540.69,103908.2486,-6.0,-6.282,0.282,1,stop_loss,False
2025-11-20,2025-11-21,91600.7375,86018.6316,91554.96,86061.6624,-6.0,-6.282,0.282,1,stop_loss,False
2026-02-03,2026-02-04,78777.9693,73977.2769,78738.6,74014.284,-6.0,-6.282,0.282,1,stop_loss,False
2026-04-07,2026-04-16,68888.0868,74772.585,68853.66,74809.99,8.651,8.325,0.325,9,signal_exit,True
