date,open,high,low,close,volume
2021-07-03 00:00:00+00:00,15.288,15.752,15.019,15.52,7020623.727
2021-07-04 00:00:00+00:00,15.523,16.575,15.162,15.975,8386779.841
2021-07-05 00:00:00+00:00,15.974,15.975,14.5,15.228,10609352.577
2021-07-06 00:00:00+00:00,15.229,16.191,15.194,16.135,12531769.007
2021-07-07 00:00:00+00:00,16.127,17.668,16.085,16.861,18479476.985
2021-07-08 00:00:00+00:00,16.862,16.893,14.99,15.317,13613806.663
2021-07-09 00:00:00+00:00,15.311,15.918,14.82,15.681,8527447.532
2021-07-10 00:00:00+00:00,15.681,15.999,15.038,15.276,7361515.051
2021-07-11 00:00:00+00:00,15.277,15.708,15.138,15.495,5220591.256
2021-07-12 00:00:00+00:00,15.495,15.65,14.381,14.845,7384762.29
2021-07-13 00:00:00+00:00,14.845,15.099,14.011,14.19,7000669.871
2021-07-14 00:00:00+00:00,14.191,14.227,13.164,13.801,11240723.808
2021-07-15 00:00:00+00:00,13.798,14.108,12.739,13.095,11295460.335
2021-07-16 00:00:00+00:00,13.095,13.313,12.0,12.026,11747810.942
2021-07-17 00:00:00+00:00,12.025,12.742,11.71,12.294,12685758.457
2021-07-18 00:00:00+00:00,12.296,12.934,12.258,12.647,8943548.853
2021-07-19 00:00:00+00:00,12.648,12.735,11.354,11.46,13496594.169
2021-07-20 00:00:00+00:00,11.463,11.558,10.373,10.958,15411227.688
2021-07-21 00:00:00+00:00,10.962,12.861,10.673,12.343,20720488.404
2021-07-22 00:00:00+00:00,12.344,13.37,11.81,13.152,17109976.612
2021-07-23 00:00:00+00:00,13.154,13.52,12.321,13.401,14319244.955
2021-07-24 00:00:00+00:00,13.4,14.057,13.123,13.754,13352533.272
2021-07-25 00:00:00+00:00,13.759,13.827,13.085,13.734,10636601.766
2021-07-26 00:00:00+00:00,13.732,15.298,13.634,13.925,25704112.204
2021-07-27 00:00:00+00:00,13.924,14.54,13.349,14.365,16376850.101
2021-07-28 00:00:00+00:00,14.364,14.762,13.921,14.546,13296413.169
2021-07-29 00:00:00+00:00,14.542,15.391,14.257,15.254,16761635.313
2021-07-30 00:00:00+00:00,15.258,15.859,14.404,15.793,12163617.879
2021-07-31 00:00:00+00:00,15.791,17.018,15.58,16.784,12127994.279
2021-08-01 00:00:00+00:00,16.779,19.9,16.539,18.418,29839953.331
2021-08-02 00:00:00+00:00,18.418,18.938,17.555,17.984,17843839.093
2021-08-03 00:00:00+00:00,17.984,18.546,16.811,17.425,15066105.66
2021-08-04 00:00:00+00:00,17.426,19.584,17.094,19.15,17035350.579
2021-08-05 00:00:00+00:00,19.146,19.458,17.861,19.124,17528313.721
2021-08-06 00:00:00+00:00,19.124,20.8,18.522,20.416,17461334.492
2021-08-07 00:00:00+00:00,20.417,21.683,20.025,20.963,16386907.83
2021-08-08 00:00:00+00:00,20.963,21.205,19.192,19.65,11727291.345
2021-08-09 00:00:00+00:00,19.651,21.267,18.706,20.566,12450237.876
2021-08-10 00:00:00+00:00,20.566,21.419,20.08,20.616,13345048.98
2021-08-11 00:00:00+00:00,20.61,22.45,20.54,21.347,17980834.426
2021-08-12 00:00:00+00:00,21.346,22.314,19.9,20.755,13916627.074
2021-08-13 00:00:00+00:00,20.759,22.729,20.503,22.723,10079219.543
2021-08-14 00:00:00+00:00,22.723,23.488,21.771,22.835,12206858.981
2021-08-15 00:00:00+00:00,22.833,23.33,21.836,23.15,10311557.705
2021-08-16 00:00:00+00:00,23.15,25.699,22.821,24.432,23210244.18
2021-08-17 00:00:00+00:00,24.419,27.422,23.01,23.545,29082405.854
2021-08-18 00:00:00+00:00,23.548,25.183,22.5,23.868,20325842.456
