date,open,high,low,close,volume
2021-07-02 00:00:00+00:00,287.49,290.74,276.4,287.17,1003331.2269
2021-07-03 00:00:00+00:00,287.17,303.21,282.77,298.13,1016731.5662
2021-07-04 00:00:00+00:00,298.18,314.91,292.58,307.62,1309414.0255
2021-07-05 00:00:00+00:00,307.63,307.68,291.0,302.02,1403218.2408
2021-07-06 00:00:00+00:00,302.04,322.5,301.8,319.92,2066912.3595
2021-07-07 00:00:00+00:00,319.91,340.0,318.23,327.51,1779058.2937
2021-07-08 00:00:00+00:00,327.51,328.21,304.4,310.14,1644090.8501
2021-07-09 00:00:00+00:00,310.08,319.69,301.43,317.09,1106411.786
2021-07-10 00:00:00+00:00,317.09,321.44,310.57,316.12,818970.9225
2021-07-11 00:00:00+00:00,316.12,326.82,312.21,322.16,799617.835
2021-07-12 00:00:00+00:00,322.17,334.37,308.57,316.12,1322836.6575
2021-07-13 00:00:00+00:00,316.11,318.33,305.2,308.94,930032.3155
2021-07-14 00:00:00+00:00,308.98,313.46,290.24,309.4,1430288.4026
2021-07-15 00:00:00+00:00,309.33,324.33,301.32,316.11,2185210.8398
2021-07-16 00:00:00+00:00,316.12,323.5,301.5,302.88,1456105.4019
2021-07-17 00:00:00+00:00,302.94,306.71,295.0,300.52,1030879.9611
2021-07-18 00:00:00+00:00,300.56,309.18,298.7,302.1,815497.3527
2021-07-19 00:00:00+00:00,302.04,303.94,278.85,280.54,1318041.7074
2021-07-20 00:00:00+00:00,280.54,283.6,254.52,264.44,1796600.5803
2021-07-21 00:00:00+00:00,264.43,298.92,261.02,293.26,1740736.0226
2021-07-22 00:00:00+00:00,293.27,298.44,287.3,293.36,1173507.9432
2021-07-23 00:00:00+00:00,293.39,301.5,281.01,299.27,1640999.5389
2021-07-24 00:00:00+00:00,299.29,307.79,295.43,301.56,1438901.3811
2021-07-25 00:00:00+00:00,301.53,304.44,292.34,302.56,1083557.277
2021-07-26 00:00:00+00:00,302.56,328.0,301.0,304.0,2575554.2802
2021-07-27 00:00:00+00:00,304.0,318.41,297.61,313.48,1678708.0635
2021-07-28 00:00:00+00:00,313.47,318.68,308.0,313.8,1308249.13
2021-07-29 00:00:00+00:00,313.84,320.31,308.6,317.03,998946.1839
2021-07-30 00:00:00+00:00,317.1,325.66,306.16,322.58,1297421.6445
2021-07-31 00:00:00+00:00,322.58,338.44,317.21,332.38,1393753.965
2021-08-01 00:00:00+00:00,332.38,347.8,328.99,332.59,1514514.2178
2021-08-02 00:00:00+00:00,332.63,338.29,326.17,330.55,1018741.3098
2021-08-03 00:00:00+00:00,330.53,334.73,317.02,323.43,1060806.3447
2021-08-04 00:00:00+00:00,323.44,337.39,319.78,334.77,969671.4228
2021-08-05 00:00:00+00:00,334.78,340.17,323.37,337.91,1263649.4926
2021-08-06 00:00:00+00:00,337.92,347.14,331.12,342.39,1267498.9178
2021-08-07 00:00:00+00:00,342.39,359.74,340.34,356.18,1545801.188
2021-08-08 00:00:00+00:00,356.18,359.87,337.0,341.79,1275768.154
2021-08-09 00:00:00+00:00,341.79,357.7,333.15,354.32,1284975.5132
2021-08-10 00:00:00+00:00,354.32,376.6,348.0,371.92,1660844.1918
2021-08-11 00:00:00+00:00,371.95,408.72,371.09,390.96,1911892.6875
2021-08-12 00:00:00+00:00,390.92,406.18,371.59,385.66,1835305.9382
2021-08-13 00:00:00+00:00,385.69,411.46,382.91,410.76,1261827.2925
2021-08-14 00:00:00+00:00,410.74,418.8,400.0,408.67,1439286.5064
2021-08-15 00:00:00+00:00,408.66,415.16,395.88,414.05,1238115.4178
2021-08-16 00:00:00+00:00,414.05,437.0,410.79,415.72,1850324.1906
2021-08-17 00:00:00+00:00,415.72,435.77,398.77,401.8,1984029.275
2021-08-18 00:00:00+00:00,401.86,412.36,385.47,396.15,1750539.5385
2021-08-19 00:00:00+00:00,396.23,431.7,390.89,431.27,1852873.4714
2021-08-20 00:00:00+00:00,431.21,458.0,421.84,454.93,1691101.5102
2021-08-21 00:00:00+00:00,454.92,460.0,443.47,448.74,1426818.8978
2021-08-22 00:00:00+00:00,448.74,458.34,437.77,448.68,1135535.8076
2021-08-23 00:00:00+00:00,448.69,509.71,445.89,499.06,2660809.0219
2021-08-24 00:00:00+00:00,499.06,504.2,461.12,471.62,2080297.6979
2021-08-25 00:00:00+00:00,471.62,507.0,470.0,503.19,2242911.0333
2021-08-26 00:00:00+00:00,503.17,518.94,471.2,478.1,2229652.231
2021-08-27 00:00:00+00:00,478.2,495.0,467.1,494.5,1549790.9246
2021-08-28 00:00:00+00:00,494.6,497.0,482.3,486.2,891854.5838
2021-08-29 00:00:00+00:00,486.1,495.5,475.0,479.7,910773.939
2021-08-30 00:00:00+00:00,479.7,480.9,457.0,460.3,1125497.9612
2021-08-31 00:00:00+00:00,460.2,477.8,448.2,463.9,1477345.5552
2021-09-01 00:00:00+00:00,463.9,490.0,455.1,489.4,1320635.94
2021-09-02 00:00:00+00:00,489.5,504.7,478.0,483.7,1245680.6988
2021-09-03 00:00:00+00:00,483.6,495.0,473.0,488.5,1094104.742
2021-09-04 00:00:00+00:00,488.4,509.9,485.2,497.7,1248261.6277
2021-09-05 00:00:00+00:00,497.8,505.2,488.4,504.8,878406.045
2021-09-06 00:00:00+00:00,504.9,509.0,486.9,496.1,1121398.978
2021-09-07 00:00:00+00:00,496.1,504.8,369.0,418.7,3358688.1229
2021-09-08 00:00:00+00:00,418.7,425.5,382.3,415.0,2058507.11
2021-09-09 00:00:00+00:00,415.2,436.1,403.4,421.3,1543293.221
2021-09-10 00:00:00+00:00,421.3,439.4,393.2,401.4,1528906.751
2021-09-11 00:00:00+00:00,401.4,415.3,399.3,405.1,922767.055
2021-09-12 00:00:00+00:00,405.0,421.5,397.4,416.3,981402.883
2021-09-13 00:00:00+00:00,416.4,419.7,383.0,399.1,1531654.719
2021-09-14 00:00:00+00:00,399.1,414.7,395.7,414.3,930635.792
2021-09-15 00:00:00+00:00,414.3,438.0,409.6,431.3,1182055.631
2021-09-16 00:00:00+00:00,431.2,435.0,415.6,424.3,1037049.02
2021-09-17 00:00:00+00:00,424.2,426.0,400.4,406.6,844137.727
2021-09-18 00:00:00+00:00,406.8,420.0,401.5,410.7,733479.739
2021-09-19 00:00:00+00:00,410.8,419.0,402.8,408.6,743095.721
2021-09-20 00:00:00+00:00,408.5,410.1,353.7,364.1,1865673.9401
2021-09-21 00:00:00+00:00,364.1,376.0,336.8,344.4,1577059.1261
2021-09-22 00:00:00+00:00,344.4,379.9,342.3,379.0,1085212.972
2021-09-23 00:00:00+00:00,378.9,384.6,369.0,383.5,992215.176
2021-09-24 00:00:00+00:00,383.5,385.3,333.6,355.0,1718950.219
2021-09-25 00:00:00+00:00,355.0,360.8,343.2,349.6,916797.617
2021-09-26 00:00:00+00:00,349.6,353.0,320.0,344.0,1538759.1618
2021-09-27 00:00:00+00:00,344.0,357.6,335.0,335.5,956544.069
2021-09-28 00:00:00+00:00,335.5,344.6,330.0,333.0,922077.227
2021-09-29 00:00:00+00:00,332.9,375.4,331.2,367.7,1696420.045
2021-09-30 00:00:00+00:00,367.7,388.8,366.4,387.5,1163674.206
2021-10-01 00:00:00+00:00,387.5,423.4,381.5,421.5,1440336.041
2021-10-02 00:00:00+00:00,421.4,438.2,410.6,427.1,1039006.518
2021-10-03 00:00:00+00:00,427.0,437.2,421.5,430.5,820910.792
2021-10-04 00:00:00+00:00,430.5,430.9,410.9,426.3,974423.359
2021-10-05 00:00:00+00:00,426.4,444.0,424.0,442.1,883699.828
2021-10-06 00:00:00+00:00,442.0,442.8,414.7,434.9,1245088.683
2021-10-07 00:00:00+00:00,434.9,450.0,423.6,438.5,1159098.7447
2021-10-08 00:00:00+00:00,438.5,441.6,415.7,419.2,1505999.188
2021-10-09 00:00:00+00:00,419.3,426.0,416.0,421.9,632123.526
2021-10-10 00:00:00+00:00,421.9,422.3,402.0,404.1,729380.963
2021-10-11 00:00:00+00:00,404.0,424.0,399.8,413.1,759924.884
2021-10-12 00:00:00+00:00,413.2,444.5,392.2,444.2,1966630.183
2021-10-13 00:00:00+00:00,444.1,471.8,432.3,470.8,3383303.439
2021-10-14 00:00:00+00:00,470.7,482.8,461.2,472.7,1431305.925
