date,open,high,low,close,volume
2021-07-02 00:00:00+00:00,11.036,11.81,10.522,11.795,2147051.238
2021-07-03 00:00:00+00:00,11.795,12.2,11.526,11.8,1803444.076
2021-07-04 00:00:00+00:00,11.804,12.452,11.515,12.307,1476353.215
2021-07-05 00:00:00+00:00,12.312,13.966,11.927,13.531,5547395.975
2021-07-06 00:00:00+00:00,13.541,14.049,12.812,13.136,2631196.476
2021-07-07 00:00:00+00:00,13.143,13.51,12.82,12.939,1637466.77
2021-07-08 00:00:00+00:00,12.945,12.974,11.661,11.916,2076085.477
2021-07-09 00:00:00+00:00,11.92,13.699,11.411,13.181,4075187.053
2021-07-10 00:00:00+00:00,13.183,14.541,12.958,14.425,3111063.546
2021-07-11 00:00:00+00:00,14.429,14.8,13.871,14.077,2766943.338
2021-07-12 00:00:00+00:00,14.078,14.129,12.752,12.981,2138171.787
2021-07-13 00:00:00+00:00,12.982,13.729,11.807,12.092,3131096.246
2021-07-14 00:00:00+00:00,12.087,12.231,11.019,11.747,3729554.939
2021-07-15 00:00:00+00:00,11.749,12.065,10.653,11.474,2879500.503
2021-07-16 00:00:00+00:00,11.468,13.19,10.976,11.149,7049125.757
2021-07-17 00:00:00+00:00,11.149,11.508,10.713,11.022,4463621.218
2021-07-18 00:00:00+00:00,11.02,11.557,10.737,10.972,2459958.639
2021-07-19 00:00:00+00:00,10.981,11.07,9.923,9.98,2460342.981
2021-07-20 00:00:00+00:00,9.984,10.166,8.93,9.443,3334771.527
2021-07-21 00:00:00+00:00,9.449,10.701,9.135,10.481,3144385.977
2021-07-22 00:00:00+00:00,10.476,11.62,10.178,11.377,3075216.583
2021-07-23 00:00:00+00:00,11.378,11.549,10.677,11.442,2593122.754
2021-07-24 00:00:00+00:00,11.449,11.767,11.059,11.426,2445170.277
2021-07-25 00:00:00+00:00,11.428,11.621,10.967,11.446,1487311.25
2021-07-26 00:00:00+00:00,11.442,12.449,11.31,11.386,4237240.533
2021-07-27 00:00:00+00:00,11.38,11.806,11.02,11.702,2540028.785
2021-07-28 00:00:00+00:00,11.697,11.969,11.374,11.589,2338200.374
2021-07-29 00:00:00+00:00,11.591,11.898,11.311,11.799,2331117.274
2021-07-30 00:00:00+00:00,11.799,12.188,11.428,12.14,2536788.408
2021-07-31 00:00:00+00:00,12.123,12.935,11.878,12.598,2699186.752
2021-08-01 00:00:00+00:00,12.6,13.444,12.12,12.312,2910237.415
2021-08-02 00:00:00+00:00,12.319,12.761,12.098,12.476,1609394.971
2021-08-03 00:00:00+00:00,12.476,12.658,11.731,12.12,1690276.524
2021-08-04 00:00:00+00:00,12.128,12.916,11.955,12.808,1588393.44
2021-08-05 00:00:00+00:00,12.813,13.236,12.405,13.032,1861784.295
2021-08-06 00:00:00+00:00,13.034,14.031,12.724,13.589,2506091.693
2021-08-07 00:00:00+00:00,13.603,14.356,13.443,14.006,2793759.661
2021-08-08 00:00:00+00:00,14.012,14.24,13.01,13.139,1977499.627
2021-08-09 00:00:00+00:00,13.14,14.1,12.653,13.651,2347469.523
2021-08-10 00:00:00+00:00,13.645,14.4,13.398,14.105,2270345.591
2021-08-11 00:00:00+00:00,14.101,15.456,14.086,14.558,3354231.068
2021-08-12 00:00:00+00:00,14.552,15.196,13.547,14.06,2350142.18
2021-08-13 00:00:00+00:00,14.063,15.339,13.859,15.212,2024505.164
2021-08-14 00:00:00+00:00,15.21,15.774,14.686,15.56,2858273.76
