date,open,high,low,close,volume
2024-09-13 00:00:00+00:00,0.3794,1.0,0.378,0.4108,119140682.9
2024-09-14 00:00:00+00:00,0.4108,0.424,0.398,0.4058,57337773.0
2024-09-15 00:00:00+00:00,0.4058,0.4083,0.3866,0.3887,46899265.9
2024-09-16 00:00:00+00:00,0.3888,0.3925,0.3723,0.3759,50492523.2
2024-09-17 00:00:00+00:00,0.3759,0.3907,0.3738,0.3816,42013067.4
2024-09-18 00:00:00+00:00,0.3816,0.3902,0.3722,0.3902,36262880.5
2024-09-19 00:00:00+00:00,0.3901,0.4021,0.3887,0.3991,47960327.1
2024-09-20 00:00:00+00:00,0.3991,0.4099,0.3932,0.4014,44330075.6
2024-09-21 00:00:00+00:00,0.4014,0.4117,0.396,0.4115,24164019.0
2024-09-22 00:00:00+00:00,0.4115,0.4115,0.3926,0.401,32422905.4
2024-09-23 00:00:00+00:00,0.401,0.4081,0.3941,0.4059,57233691.2
2024-09-24 00:00:00+00:00,0.4059,0.4098,0.399,0.4092,64904002.3
2024-09-25 00:00:00+00:00,0.4092,0.419,0.404,0.4095,51785161.0
2024-09-26 00:00:00+00:00,0.4095,0.4323,0.4028,0.4257,65484907.0
2024-09-27 00:00:00+00:00,0.4256,0.4383,0.4235,0.4336,68275519.1
2024-09-28 00:00:00+00:00,0.4335,0.4375,0.4174,0.424,37578633.1
2024-09-29 00:00:00+00:00,0.424,0.426,0.4135,0.4212,29921318.4
2024-09-30 00:00:00+00:00,0.4213,0.4222,0.3933,0.3961,47318345.9
2024-10-01 00:00:00+00:00,0.3962,0.4057,0.366,0.3759,76986610.9
2024-10-02 00:00:00+00:00,0.3759,0.3873,0.3677,0.3734,57690463.9
2024-10-03 00:00:00+00:00,0.3733,0.3791,0.365,0.3757,56375329.7
2024-10-04 00:00:00+00:00,0.3758,0.3863,0.3749,0.3838,33844267.4
2024-10-05 00:00:00+00:00,0.3839,0.3859,0.3759,0.3794,18287606.3
2024-10-06 00:00:00+00:00,0.3794,0.3853,0.3772,0.3829,16842849.5
2024-10-07 00:00:00+00:00,0.3828,0.39,0.3729,0.3742,42234723.6
2024-10-08 00:00:00+00:00,0.3743,0.3798,0.3704,0.3765,32375604.7
2024-10-09 00:00:00+00:00,0.3766,0.381,0.3611,0.3669,33397789.7
2024-10-10 00:00:00+00:00,0.367,0.3701,0.3603,0.3686,23716393.9
2024-10-11 00:00:00+00:00,0.3687,0.375,0.367,0.3735,25722729.9
2024-10-12 00:00:00+00:00,0.3736,0.376,0.3707,0.3717,25370461.0
2024-10-13 00:00:00+00:00,0.3718,0.3723,0.3609,0.3663,28000863.2
2024-10-14 00:00:00+00:00,0.3664,0.3778,0.3632,0.3762,54927826.2
2024-10-15 00:00:00+00:00,0.3762,0.3787,0.3612,0.3708,67512976.4
2024-10-16 00:00:00+00:00,0.3707,0.3743,0.3668,0.3715,34210218.5
2024-10-17 00:00:00+00:00,0.3715,0.3738,0.3612,0.3658,29143794.7
2024-10-18 00:00:00+00:00,0.3658,0.3705,0.3643,0.3699,26560492.9
2024-10-19 00:00:00+00:00,0.3698,0.377,0.3696,0.3718,24739765.7
2024-10-20 00:00:00+00:00,0.3718,0.3859,0.3677,0.3853,51396687.8
2024-10-21 00:00:00+00:00,0.3853,0.3882,0.3685,0.371,38582550.4
2024-10-22 00:00:00+00:00,0.3709,0.3745,0.3635,0.3668,41406032.2
2024-10-23 00:00:00+00:00,0.3668,0.3671,0.3461,0.3552,51100498.6
2024-10-24 00:00:00+00:00,0.3552,0.3596,0.3519,0.3562,31543548.7
2024-10-25 00:00:00+00:00,0.3562,0.3567,0.3059,0.322,92061770.4
2024-10-26 00:00:00+00:00,0.3221,0.3302,0.3186,0.329,55358418.7
2024-10-27 00:00:00+00:00,0.3289,0.332,0.3255,0.3307,22614330.9
2024-10-28 00:00:00+00:00,0.3308,0.3312,0.3126,0.3257,56429548.4
2024-10-29 00:00:00+00:00,0.3256,0.3388,0.3239,0.335,83661644.5
2024-10-30 00:00:00+00:00,0.335,0.3379,0.328,0.3323,46246505.5
2024-10-31 00:00:00+00:00,0.3322,0.3338,0.3151,0.3206,41058705.8
2024-11-01 00:00:00+00:00,0.3206,0.3253,0.3123,0.3181,37555807.3
2024-11-02 00:00:00+00:00,0.3181,0.3207,0.3104,0.313,21812150.0
2024-11-03 00:00:00+00:00,0.313,0.3142,0.2937,0.3006,43863367.9
2024-11-04 00:00:00+00:00,0.3007,0.3045,0.2855,0.2918,66355995.2
2024-11-05 00:00:00+00:00,0.2918,0.3084,0.2918,0.3034,38666001.4
2024-11-06 00:00:00+00:00,0.3033,0.3368,0.3033,0.3338,98645599.3
2024-11-07 00:00:00+00:00,0.3339,0.3509,0.3313,0.3459,72243613.2
2024-11-08 00:00:00+00:00,0.3458,0.4067,0.338,0.3927,185505445.6
2024-11-09 00:00:00+00:00,0.3928,0.3969,0.3722,0.3855,84516037.0
2024-11-10 00:00:00+00:00,0.3855,0.4257,0.3811,0.4069,207968833.1
2024-11-11 00:00:00+00:00,0.4069,0.4295,0.397,0.4284,146025709.0
2024-11-12 00:00:00+00:00,0.4284,0.4472,0.3808,0.4002,229250489.7
2024-11-13 00:00:00+00:00,0.4003,0.4038,0.3597,0.3761,247035686.0
2024-11-14 00:00:00+00:00,0.3762,0.3939,0.3533,0.3583,165407013.6
2024-11-15 00:00:00+00:00,0.3583,0.3754,0.3492,0.3717,139406642.8
2024-11-16 00:00:00+00:00,0.3716,0.4394,0.3686,0.4247,237971914.6
2024-11-17 00:00:00+00:00,0.4248,0.4425,0.391,0.4004,161506723.8
2024-11-18 00:00:00+00:00,0.4004,0.4731,0.3955,0.4572,180801094.8
2024-11-19 00:00:00+00:00,0.4573,0.459,0.4243,0.4328,103811535.6
2024-11-20 00:00:00+00:00,0.4328,0.4646,0.4208,0.4314,161121500.2
2024-11-21 00:00:00+00:00,0.4315,0.46,0.4173,0.4532,132923037.3
2024-11-22 00:00:00+00:00,0.4533,0.4949,0.4454,0.4949,173762390.7
2024-11-23 00:00:00+00:00,0.4949,0.6127,0.489,0.5708,329070223.2
2024-11-24 00:00:00+00:00,0.5709,0.6047,0.5212,0.5754,191217655.6
2024-11-25 00:00:00+00:00,0.5754,0.622,0.535,0.5473,193582228.7
2024-11-26 00:00:00+00:00,0.5471,0.5635,0.4902,0.5283,172848781.5
2024-11-27 00:00:00+00:00,0.5282,0.5842,0.5148,0.5806,112628081.2
2024-11-28 00:00:00+00:00,0.5806,0.5809,0.547,0.5634,75782626.6
2024-11-29 00:00:00+00:00,0.5634,0.5874,0.5569,0.5833,66788959.3
2024-11-30 00:00:00+00:00,0.5834,0.6192,0.5726,0.597,94651805.2
2024-12-01 00:00:00+00:00,0.5971,0.6133,0.578,0.603,94204760.3
2024-12-02 00:00:00+00:00,0.6028,0.6572,0.5709,0.6567,239778178.0
2024-12-03 00:00:00+00:00,0.6568,0.7685,0.6018,0.7007,355942445.9
2024-12-04 00:00:00+00:00,0.7007,0.75,0.6968,0.7088,194565453.1
2024-12-05 00:00:00+00:00,0.7086,0.7229,0.6623,0.6804,153221447.5
2024-12-06 00:00:00+00:00,0.6803,0.7252,0.6595,0.7132,112669426.9
2024-12-07 00:00:00+00:00,0.7133,0.7174,0.6939,0.6999,51237541.9
2024-12-08 00:00:00+00:00,0.6999,0.7078,0.677,0.7029,49637670.8
2024-12-09 00:00:00+00:00,0.7029,0.7029,0.5184,0.582,173589708.7
2024-12-10 00:00:00+00:00,0.5819,0.6035,0.5275,0.5802,161410220.1
2024-12-11 00:00:00+00:00,0.5803,0.6366,0.5545,0.63,86727661.7
2024-12-12 00:00:00+00:00,0.6301,0.67,0.6165,0.6241,80912144.6
2024-12-13 00:00:00+00:00,0.6241,0.6316,0.6082,0.6218,56613201.2
2024-12-14 00:00:00+00:00,0.6218,0.6288,0.5847,0.6012,38587319.3
2024-12-15 00:00:00+00:00,0.6013,0.6198,0.5835,0.6168,39554227.5
2024-12-16 00:00:00+00:00,0.6169,0.6284,0.5855,0.5929,53983211.6
2024-12-17 00:00:00+00:00,0.5929,0.6003,0.5587,0.5665,61045097.9
2024-12-18 00:00:00+00:00,0.5668,0.5689,0.505,0.5161,85986528.3
2024-12-19 00:00:00+00:00,0.5161,0.5277,0.4585,0.4752,132132378.7
2024-12-20 00:00:00+00:00,0.4752,0.5043,0.412,0.4993,140494825.4
2024-12-21 00:00:00+00:00,0.4993,0.5231,0.4639,0.4734,56687431.0
2024-12-22 00:00:00+00:00,0.4735,0.4909,0.461,0.4736,47729993.9
2024-12-23 00:00:00+00:00,0.4737,0.5067,0.4615,0.5014,56884898.5
2024-12-24 00:00:00+00:00,0.5014,0.5339,0.4898,0.5285,50326463.1
2024-12-25 00:00:00+00:00,0.5284,0.5286,0.5038,0.5152,25570761.3
2024-12-26 00:00:00+00:00,0.5152,0.5205,0.4716,0.4765,31764593.1
2024-12-27 00:00:00+00:00,0.4765,0.5009,0.4718,0.4801,36969684.8
2024-12-28 00:00:00+00:00,0.4802,0.4938,0.4735,0.489,24434223.1
2024-12-29 00:00:00+00:00,0.489,0.4901,0.4615,0.4661,17171670.2
2024-12-30 00:00:00+00:00,0.466,0.4791,0.4502,0.4615,37804212.1
2024-12-31 00:00:00+00:00,0.4615,0.4763,0.4495,0.4524,36125080.0
2025-01-01 00:00:00+00:00,0.4523,0.4788,0.4456,0.4735,28011189.5
2025-01-02 00:00:00+00:00,0.4735,0.4962,0.472,0.4847,30781062.1
2025-01-03 00:00:00+00:00,0.4847,0.5234,0.4799,0.5192,34540751.1
2025-01-04 00:00:00+00:00,0.5192,0.5299,0.5117,0.5234,29520496.7
2025-01-05 00:00:00+00:00,0.5236,0.5262,0.506,0.5167,20758168.8
2025-01-06 00:00:00+00:00,0.5169,0.5386,0.508,0.5248,30319182.5
2025-01-07 00:00:00+00:00,0.5247,0.5268,0.4667,0.4697,51371701.8
2025-01-08 00:00:00+00:00,0.4698,0.4759,0.4385,0.4638,46981083.8
2025-01-09 00:00:00+00:00,0.4638,0.4672,0.439,0.4489,32432403.1
2025-01-10 00:00:00+00:00,0.4489,0.4647,0.445,0.4578,25176427.9
2025-01-11 00:00:00+00:00,0.4577,0.4646,0.4507,0.4596,13704557.4
2025-01-12 00:00:00+00:00,0.4597,0.4635,0.445,0.4504,12049324.9
2025-01-13 00:00:00+00:00,0.4505,0.4601,0.4093,0.439,48889438.7
2025-01-14 00:00:00+00:00,0.4392,0.4584,0.4368,0.4556,19301167.5
2025-01-15 00:00:00+00:00,0.4556,0.4888,0.447,0.4874,37790749.6
2025-01-16 00:00:00+00:00,0.4874,0.4891,0.4673,0.4736,38812129.7
2025-01-17 00:00:00+00:00,0.4737,0.517,0.4737,0.5076,44121683.3
2025-01-18 00:00:00+00:00,0.5077,0.5135,0.4692,0.4832,56678113.4
2025-01-19 00:00:00+00:00,0.4832,0.4947,0.4343,0.4454,96387717.2
2025-01-20 00:00:00+00:00,0.4454,0.4895,0.429,0.4421,108578282.8
2025-01-21 00:00:00+00:00,0.4419,0.4647,0.4281,0.4528,46865901.1
2025-01-22 00:00:00+00:00,0.4526,0.4558,0.4393,0.4421,22418973.8
2025-01-23 00:00:00+00:00,0.4423,0.448,0.4291,0.4418,41499871.5
2025-01-24 00:00:00+00:00,0.4418,0.4498,0.4273,0.433,35251900.5
2025-01-25 00:00:00+00:00,0.4331,0.4389,0.4285,0.4345,17352337.3
2025-01-26 00:00:00+00:00,0.4344,0.4478,0.4326,0.4346,25324385.3
