date,open,high,low,close,volume
2021-07-03 00:00:00+00:00,0.6557,0.6849,0.6433,0.6732,329367273.74
2021-07-04 00:00:00+00:00,0.6733,0.7091,0.6655,0.696,334071078.78
2021-07-05 00:00:00+00:00,0.696,0.697,0.6444,0.6526,407839477.88
2021-07-06 00:00:00+00:00,0.6526,0.68,0.6511,0.6648,356111895.89
2021-07-07 00:00:00+00:00,0.6648,0.674,0.65,0.6522,284356433.42
2021-07-08 00:00:00+00:00,0.6521,0.6545,0.6108,0.6215,430925669.18
2021-07-09 00:00:00+00:00,0.6214,0.6457,0.5917,0.6369,358836803.69
2021-07-10 00:00:00+00:00,0.6369,0.6489,0.612,0.6246,279711260.06
2021-07-11 00:00:00+00:00,0.6246,0.6449,0.6169,0.6364,201320995.42
2021-07-12 00:00:00+00:00,0.6363,0.6575,0.6172,0.6288,356848391.96
2021-07-13 00:00:00+00:00,0.6288,0.6426,0.6086,0.6192,315648113.8
2021-07-14 00:00:00+00:00,0.6193,0.625,0.5851,0.6197,352306488.76
2021-07-15 00:00:00+00:00,0.6196,0.6269,0.5874,0.5979,339655984.05
2021-07-16 00:00:00+00:00,0.5979,0.6211,0.5874,0.5893,282511701.89
2021-07-17 00:00:00+00:00,0.5893,0.5977,0.56,0.5821,263418042.14
2021-07-18 00:00:00+00:00,0.5822,0.6016,0.571,0.5866,241849135.65
2021-07-19 00:00:00+00:00,0.5867,0.5889,0.5533,0.557,294780945.07
2021-07-20 00:00:00+00:00,0.557,0.5699,0.5157,0.5284,393704657.61
2021-07-21 00:00:00+00:00,0.5284,0.584,0.5193,0.5719,493423679.61
2021-07-22 00:00:00+00:00,0.5718,0.6033,0.5609,0.592,409238764.36
2021-07-23 00:00:00+00:00,0.592,0.6101,0.5753,0.6091,359561806.43
2021-07-24 00:00:00+00:00,0.6092,0.6205,0.5996,0.6085,319684922.3
2021-07-25 00:00:00+00:00,0.6085,0.6118,0.5906,0.6069,259034501.15
2021-07-26 00:00:00+00:00,0.6069,0.6793,0.6048,0.6234,803413949.18
2021-07-27 00:00:00+00:00,0.6234,0.6528,0.6121,0.6451,427078091.95
2021-07-28 00:00:00+00:00,0.645,0.7549,0.6308,0.7327,1172622702.04
2021-07-29 00:00:00+00:00,0.7327,0.7665,0.697,0.7488,513356476.87
2021-07-30 00:00:00+00:00,0.7488,0.7697,0.7115,0.7521,604445794.9
2021-07-31 00:00:00+00:00,0.7522,0.7591,0.7367,0.746,377281828.25
2021-08-01 00:00:00+00:00,0.7461,0.7778,0.7042,0.7242,469477766.36
2021-08-02 00:00:00+00:00,0.7242,0.774,0.715,0.738,410656081.94
2021-08-03 00:00:00+00:00,0.738,0.745,0.7008,0.7136,398158150.61
2021-08-04 00:00:00+00:00,0.7136,0.7398,0.6952,0.731,330543019.03
2021-08-05 00:00:00+00:00,0.731,0.7389,0.701,0.7327,331894003.59
2021-08-06 00:00:00+00:00,0.7327,0.753,0.7219,0.7474,304988991.92
2021-08-07 00:00:00+00:00,0.7474,0.8189,0.7411,0.8162,589624594.72
2021-08-08 00:00:00+00:00,0.8163,0.8413,0.7717,0.7788,556138875.77
2021-08-09 00:00:00+00:00,0.7788,0.8279,0.7596,0.817,474908832.08
2021-08-10 00:00:00+00:00,0.8169,0.8622,0.8,0.8511,503252613.21
2021-08-11 00:00:00+00:00,0.8511,1.0906,0.848,1.0105,1131344973.99
2021-08-12 00:00:00+00:00,1.0106,1.045,0.9222,0.966,990869466.08
2021-08-13 00:00:00+00:00,0.9661,1.0968,0.9501,1.0901,674407528.31
2021-08-14 00:00:00+00:00,1.0901,1.31,1.0691,1.2791,1408060485.32
2021-08-15 00:00:00+00:00,1.2788,1.35,1.2252,1.2839,1155282513.71
2021-08-16 00:00:00+00:00,1.2838,1.3288,1.1432,1.1855,912003805.45
2021-08-17 00:00:00+00:00,1.1855,1.2479,1.085,1.0978,893360572.36
2021-08-18 00:00:00+00:00,1.098,1.1963,1.0501,1.1431,870414538.26
2021-08-19 00:00:00+00:00,1.143,1.2355,1.0895,1.2347,723276976.29
2021-08-20 00:00:00+00:00,1.2347,1.2897,1.1992,1.2629,594584554.01
2021-08-21 00:00:00+00:00,1.2629,1.2835,1.2,1.2158,394160040.58
2021-08-22 00:00:00+00:00,1.2158,1.2557,1.1776,1.226,360176161.72
2021-08-23 00:00:00+00:00,1.2258,1.3046,1.2024,1.2457,661403795.74
2021-08-24 00:00:00+00:00,1.2456,1.2658,1.1212,1.1353,637760055.93
2021-08-25 00:00:00+00:00,1.1353,1.1779,1.1073,1.1735,530858362.99
2021-08-26 00:00:00+00:00,1.1735,1.1866,1.0636,1.0712,569965192.92
2021-08-27 00:00:00+00:00,1.0713,1.1926,1.0501,1.1918,565739468.35
2021-08-28 00:00:00+00:00,1.1918,1.198,1.1329,1.1459,314618250.83
2021-08-29 00:00:00+00:00,1.1458,1.1683,1.112,1.1408,313294895.0
2021-08-30 00:00:00+00:00,1.1408,1.1488,1.0946,1.1002,364996870.0
2021-08-31 00:00:00+00:00,1.1005,1.2441,1.0907,1.1856,709823003.3
2021-09-01 00:00:00+00:00,1.1856,1.2384,1.158,1.2362,469917987.0
2021-09-02 00:00:00+00:00,1.2362,1.295,1.2216,1.2533,501596506.82
2021-09-03 00:00:00+00:00,1.2533,1.3235,1.2189,1.2907,526413570.07
2021-09-04 00:00:00+00:00,1.2906,1.2972,1.2352,1.2548,355870711.0
2021-09-05 00:00:00+00:00,1.2548,1.3125,1.2361,1.3076,335187953.0
2021-09-06 00:00:00+00:00,1.3075,1.4151,1.3065,1.3894,710855257.92
2021-09-07 00:00:00+00:00,1.3894,1.3922,0.9524,1.1292,1297978123.89
2021-09-08 00:00:00+00:00,1.129,1.148,1.0133,1.0998,794455994.0
2021-09-09 00:00:00+00:00,1.0999,1.1377,1.0619,1.0868,604426508.0
2021-09-10 00:00:00+00:00,1.0868,1.245,1.03,1.0552,901671116.0
2021-09-11 00:00:00+00:00,1.0552,1.12,1.0503,1.0787,336502704.0
2021-09-12 00:00:00+00:00,1.0788,1.1276,1.0576,1.1181,324049191.0
2021-09-13 00:00:00+00:00,1.1181,1.1266,1.025,1.0643,510682363.0
2021-09-14 00:00:00+00:00,1.0644,1.0978,1.0566,1.0963,275908113.0
2021-09-15 00:00:00+00:00,1.0962,1.13,1.0784,1.1207,289063987.0
2021-09-16 00:00:00+00:00,1.1207,1.13,1.0662,1.0902,302954441.0
2021-09-17 00:00:00+00:00,1.0903,1.1025,1.0509,1.0661,297933223.0
2021-09-18 00:00:00+00:00,1.0663,1.0952,1.0562,1.0751,195352031.0
2021-09-19 00:00:00+00:00,1.0752,1.0837,1.0383,1.0483,211015299.0
2021-09-20 00:00:00+00:00,1.0483,1.0497,0.8738,0.9216,837287959.74
2021-09-21 00:00:00+00:00,0.9216,0.9593,0.8582,0.8743,632313366.81
2021-09-22 00:00:00+00:00,0.874,1.0094,0.8679,1.0033,606417695.0
2021-09-23 00:00:00+00:00,1.0033,1.017,0.9676,1.0016,409673892.0
2021-09-24 00:00:00+00:00,1.0016,1.0027,0.8858,0.944,605329486.0
2021-09-25 00:00:00+00:00,0.9442,0.9577,0.9163,0.94,347043937.0
2021-09-26 00:00:00+00:00,0.9399,0.9567,0.8915,0.9436,384081774.0
2021-09-27 00:00:00+00:00,0.9436,0.9818,0.9194,0.9218,350234819.0
2021-09-28 00:00:00+00:00,0.9217,0.9431,0.8903,0.8928,313521537.0
2021-09-29 00:00:00+00:00,0.8928,0.9941,0.8861,0.9268,459660796.0
2021-09-30 00:00:00+00:00,0.9266,0.964,0.9217,0.9533,332911904.0
2021-10-01 00:00:00+00:00,0.9535,1.0695,0.9443,1.0422,644378881.0
2021-10-02 00:00:00+00:00,1.0422,1.0733,1.0079,1.0359,398398944.0
2021-10-03 00:00:00+00:00,1.0359,1.0884,1.021,1.0552,410176280.0
